Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA
Date,,,,,,,,,,,,,,,
2024-12-17,253.47999572753906,195.4199981689453,479.8599853515625,253.8300018310547,201.4199981689453,483.989990234375,249.77999877929688,194.97999572753906,457.510009765625,250.0800018310547,197.25,475.8999938964844,51356400,43504000,131223000
2024-12-18,248.0500030517578,188.39999389648438,440.1300048828125,254.27999877929688,197.0,488.5400085449219,247.74000549316406,187.74000549316406,427.010009765625,252.16000366210938,195.22000122070312,466.5,56774100,34166100,149340800
2024-12-19,249.7899932861328,188.50999450683594,436.1700134277344,252.0,193.02999877929688,456.3599853515625,247.08999633789062,188.3800048828125,420.0199890136719,247.5,191.6300048828125,451.8800048828125,60882300,32265200,118566100
2024-12-20,254.49000549316406,191.41000366210938,421.05999755859375,255.0,192.88999938964844,447.0799865722656,245.69000244140625,185.22000122070312,417.6400146484375,248.0399932861328,185.77999877929688,425.510009765625,147495300,63462900,132216200
2024-12-23,255.27000427246094,194.6300048828125,430.6000061035156,255.64999389648438,195.10000610351562,434.510009765625,253.4499969482422,190.14999389648438,415.4100036621094,254.77000427246094,192.6199951171875,431.0,40858800,25675000,72698100
2024-12-24,258.20001220703125,196.11000061035156,462.2799987792969,258.2099914550781,196.11000061035156,462.7799987792969,255.2899932861328,193.77999877929688,435.1400146484375,255.49000549316406,194.83999633789062,435.8999938964844,23234700,10403300,59551800
2024-12-26,259.0199890136719,195.60000610351562,454.1300048828125,260.1000061035156,196.75,465.3299865722656,257.6300048828125,194.3800048828125,451.0199890136719,258.19000244140625,195.14999389648438,465.1600036621094,27237100,12046600,76366400
2024-12-27,255.58999633789062,192.75999450683594,431.6600036621094,258.70001220703125,195.32000732421875,450.0,253.05999755859375,190.64999389648438,426.5,257.8299865722656,194.9499969482422,449.5199890136719,42355300,18891400,82666800
2024-12-30,252.1999969482422,191.24000549316406,417.4100036621094,253.5,192.5500030517578,427.0,250.75,189.1199951171875,415.75,252.22999572753906,189.8000030517578,419.3999938964844,35557500,14264700,64941000
2024-12-31,250.4199981689453,189.3000030517578,403.8399963378906,253.27999877929688,191.9600067138672,427.92999267578125,249.42999267578125,188.50999450683594,402.5400085449219,252.44000244140625,191.0800018310547,423.7900085449219,39480700,17466900,76825100
2025-01-02,243.85000610351562,189.42999267578125,379.2799987792969,249.10000610351562,192.0,392.7300109863281,241.82000732421875,187.5,373.0400085449219,248.92999267578125,190.64999389648438,390.1000061035156,55740700,20370800,109710700
2025-01-03,243.36000061035156,191.7899932861328,410.44000244140625,244.17999267578125,193.2100067138672,411.8800048828125,241.88999938964844,189.97999572753906,379.45001220703125,243.36000061035156,191.3699951171875,381.4800109863281,40244100,18596200,95423300
2025-01-06,245.0,196.8699951171875,411.04998779296875,247.3300018310547,198.22000122070312,426.42999267578125,243.1999969482422,193.85000610351562,401.70001220703125,244.30999755859375,193.97999572753906,423.20001220703125,45045600,29563600,85516500
2025-01-07,242.2100067138672,195.49000549316406,394.3599853515625,245.5500030517578,201.0,414.3299865722656,241.35000610351562,194.60000610351562,390.0,242.97999572753906,197.11000061035156,405.8299865722656,40856000,26487200,75699500
2025-01-08,242.6999969482422,193.9499969482422,394.94000244140625,243.7100067138672,196.2899932861328,402.5,240.0500030517578,192.3800048828125,387.3999938964844,241.9199981689453,192.57000732421875,392.95001220703125,37628900,24864800,73038800
2025-01-10,236.85000610351562,192.0399932861328,394.739990234375,240.16000366210938,196.52000427246094,399.2799987792969,233.0,190.30999755859375,377.2900085449219,240.00999450683594,194.3000030517578,391.3999938964844,61710900,26665200,62287300
2025-01-13,234.39999389648438,191.00999450683594,403.30999755859375,234.6699981689453,191.17999267578125,403.7900085449219,229.72000122070312,187.36000061035156,380.07000732421875,233.52999877929688,190.07000732421875,383.2099914550781,49630700,21823700,67580500
2025-01-14,233.27999877929688,189.66000366210938,396.3599853515625,236.1199951171875,191.97999572753906,422.6400146484375,232.47000122070312,188.30999755859375,394.5400085449219,234.75,191.24000549316406,414.3399963378906,39435300,17174900,84565000
2025-01-15,237.8699951171875,195.5500030517578,428.2200012207031,238.9600067138672,196.36000061035156,429.79998779296875,234.42999267578125,191.86000061035156,405.6600036621094,234.63999938964844,193.08999633789062,409.8999938964844,39832000,21776000,81375500
2025-01-16,228.25999450683594,192.91000366210938,413.82000732421875,238.00999450683594,195.47999572753906,424.0,228.02999877929688,192.80999755859375,409.1300048828125,237.35000610351562,194.13999938964844,423.489990234375,71759100,17815400,68335200
2025-01-17,229.97999572753906,196.0,426.5,232.2899932861328,197.22999572753906,439.739990234375,228.47999572753906,193.75,419.75,232.1199951171875,196.52999877929688,421.5,68488300,27735100,94991400
2025-01-21,222.63999938964844,198.0500030517578,424.07000732421875,224.4199981689453,202.2899932861328,433.20001220703125,219.3800048828125,197.8699951171875,406.30999755859375,224.0,199.07000732421875,432.6400146484375,98070400,29971300,87320900
2025-01-22,223.8300018310547,198.3699951171875,415.1099853515625,224.1199951171875,200.47999572753906,428.0,219.7899932861328,197.52999877929688,414.5899963378906,219.7899932861328,199.05999755859375,416.80999755859375,64126500,26200600,60963300
2025-01-23,223.66000366210938,197.97999572753906,412.3800048828125,227.02999877929688,200.3000030517578,420.7300109863281,222.3000030517578,195.1999969482422,408.95001220703125,224.74000549316406,198.13999938964844,416.05999755859375,60234800,26951400,50690600
2025-01-24,222.77999877929688,200.2100067138672,406.5799865722656,225.6300048828125,200.89999389648438,418.8800048828125,221.41000366210938,198.0,405.7799987792969,224.77999877929688,198.10000610351562,414.45001220703125,54697900,23877500,56427100
2025-01-27,229.86000061035156,191.80999755859375,397.1499938964844,232.14999389648438,196.8800048828125,406.69000244140625,223.97999572753906,190.72999572753906,389.0,224.02000427246094,192.41000366210938,394.79998779296875,94863400,41728900,58125500
2025-01-28,238.25999450683594,195.3000030517578,398.0899963378906,240.19000244140625,195.47999572753906,400.5899963378906,230.80999755859375,190.67999267578125,386.5,230.85000610351562,192.75,396.9100036621094,75707600,24157900,48910700
2025-01-29,239.36000061035156,195.41000366210938,389.1000061035156,239.86000061035156,196.7899932861328,398.5899963378906,234.00999450683594,193.42999267578125,384.4800109863281,234.1199951171875,195.55999755859375,395.2099914550781,45486100,18218300,68033600
2025-01-30,237.58999633789062,200.8699951171875,400.2799987792969,240.7899932861328,201.39999389648438,412.5,237.2100067138672,197.6699981689453,384.4100036621094,238.6699981689453,198.0,410.7799987792969,55658300,24354700,98092900
2025-01-31,236.0,204.02000427246094,404.6000061035156,247.19000244140625,205.47999572753906,419.989990234375,233.44000244140625,201.8000030517578,401.3399963378906,247.19000244140625,202.0,401.5299987792969,101075100,32042000,83568200
2025-02-03,228.00999450683594,201.22999572753906,383.67999267578125,231.8300018310547,203.75,389.1700134277344,225.6999969482422,200.10000610351562,374.3599853515625,229.99000549316406,200.69000244140625,386.67999267578125,73063300,27838300,93732100
2025-02-04,232.8000030517578,206.3800048828125,392.2099914550781,233.1300048828125,207.0500030517578,394.0,226.64999389648438,202.80999755859375,381.3999938964844,227.25,203.38999938964844,382.6300048828125,45067300,43856400,57072200
2025-02-05,232.47000122070312,191.3300018310547,378.1700134277344,232.6699981689453,192.75,388.3900146484375,228.27000427246094,188.02999877929688,375.5299987792969,228.52999877929688,191.07000732421875,387.510009765625,39620300,70373900,57223300
2025-02-06,233.22000122070312,191.60000610351562,374.32000732421875,233.8000030517578,192.10000610351562,375.3999938964844,230.42999267578125,188.72000122070312,363.17999267578125,231.2899932861328,189.5,373.1050109863281,29836900,29247200,77152311
